Id;Model;Created At;Updated At;Autocomplete Info;Visible;Copied At;Wireless Setting;Delta
9912;Copy of TH13 an l 33x/E;2016-10-26 15:18:46 +0200;2016-10-26 15:18:46 +0200;Avaya (Tenovis Bosch) Copy of TH13 an l 33x/E;FALSE;2016-10-26 15:18:46 +0200;A - 3.5;TRUE
9911;SMT-i6011;2016-10-25 14:12:21 +0200;2016-10-25 14:14:24 +0200;Samsung SMT-i6011;TRUE;2016-10-25 14:12:21 +0200;A - 3.5 ;TRUE
9910;COMfortel 3600IP;2016-10-21 09:52:17 +0200;2016-10-21 09:53:46 +0200;Auerswald COMfortel 3600IP;TRUE;2016-10-21 09:52:17 +0200;A - 3.5;TRUE
9909;Copy of X5G;2016-10-20 14:10:07 +0200;2016-10-20 14:10:07 +0200;Fanvil Copy of X5G;FALSE;2016-10-20 14:10:07 +0200;;TRUE
9908;Decor 2200;2016-10-19 14:22:42 +0200;2016-10-19 14:25:16 +0200;BT / British Telecom Decor 2200;TRUE;2016-10-19 14:22:42 +0200;A - 3.5;TRUE
9907;A5;2016-10-19 11:16:10 +0200;2016-10-19 11:17:01 +0200;Samsung A5;TRUE;2016-10-19 11:16:10 +0200;;TRUE
9906;F615;2016-10-14 09:34:53 +0200;2016-10-14 09:39:23 +0200;Huawei F615;TRUE;2016-10-14 09:34:53 +0200;;TRUE
9905;D745;2016-10-14 09:31:33 +0200;2016-10-14 09:31:48 +0200;snom technology AG D745;TRUE;2016-10-14 09:31:33 +0200;A - 3.5;TRUE
9904;1000;2016-10-13 15:38:52 +0200;2016-10-13 15:40:11 +0200;Agent 1000 ;TRUE;2016-10-13 15:38:52 +0200;A - 3.5;TRUE
9903;55i;2016-10-13 14:49:59 +0200;2016-10-13 14:50:19 +0200;Zultys 55i;TRUE;2016-10-13 14:49:59 +0200;A - 3.5;TRUE
9902;S810H;2016-10-12 10:28:48 +0200;2016-10-12 10:29:47 +0200;Gigaset S810H;TRUE;2016-10-12 10:28:48 +0200;;TRUE
9901;XP0120;2016-10-06 10:22:49 +0200;2016-10-06 10:25:33 +0200;Xorcom XP0120;TRUE;;;TRUE
9900;Gigaset SX685 ISDN-DECT;2016-10-05 13:30:47 +0200;2017-03-09 09:06:09 +0100;Unify  Gigaset SX685 ISDN-DECT;TRUE;2016-10-05 13:30:47 +0200;;TRUE
9899;Moto G4;2016-10-03 17:40:34 +0200;2016-10-03 17:40:47 +0200;Motorola Moto G4;TRUE;2016-10-03 17:40:34 +0200;;TRUE
9898;Xperia Z5 Compact;2016-10-03 14:48:22 +0200;2016-10-03 14:48:31 +0200;Sony Xperia Z5 Compact;TRUE;2016-10-03 14:48:22 +0200;;TRUE
9897;Xperia Z5;2016-10-03 14:47:26 +0200;2016-10-03 14:47:35 +0200;Sony Xperia Z5;TRUE;2016-10-03 14:47:26 +0200;;TRUE
9896;Xperia Z1;2016-10-03 14:46:58 +0200;2016-10-03 14:47:11 +0200;Sony Xperia Z1;TRUE;2016-10-03 14:46:58 +0200;;TRUE
9895;5361;2016-09-30 14:19:15 +0200;2016-09-30 14:21:37 +0200;Mitel (Aastra, Ascom, Ericsson, DeTeWe, Inter-Tel) 5361;TRUE;2016-09-30 14:19:15 +0200;;TRUE
9894;25201;2016-09-29 15:26:49 +0200;2016-09-29 15:26:49 +0200;RCA 25201;TRUE;;;TRUE
9893;X5G;2016-09-29 13:18:32 +0200;2016-09-29 13:25:04 +0200;Fanvil X5G;TRUE;;;TRUE
9891;Neo 4000;2016-09-28 15:57:57 +0200;2016-09-29 09:59:20 +0200;Vodafone Neo 4000;TRUE;;;TRUE
9883;KX-TGE 210 G;2016-09-27 16:22:58 +0200;2016-09-27 16:22:58 +0200;Panasonic KX-TGE 210 G;TRUE;;A - 3.5 ;TRUE
9882;T-Sinus 502 i DECT Wireless;2016-09-15 13:46:58 +0200;2016-09-15 13:46:58 +0200;Telekom T-Sinus 502 i DECT Wireless;TRUE;;;TRUE
9881;Gigaset S5  (Siemens Enterprise Communications);2016-09-14 15:49:43 +0200;2016-09-15 09:24:05 +0200;Siemens Gigaset S5  (Siemens Enterprise Communications);TRUE;2016-09-14 15:49:43 +0200;A - 7;TRUE
9880;VPS-802 SIP;2016-09-14 14:17:27 +0200;2016-09-14 14:43:45 +0200;Slican VPS-802 SIP;TRUE;;;TRUE
9879;(Nokia) Lumia 650;2016-09-13 11:19:13 +0200;2016-09-13 11:20:32 +0200;Microsoft (Nokia) Lumia 650;TRUE;2016-09-13 11:19:13 +0200;;TRUE
9878;Studio One Plus;2016-09-12 16:39:03 +0200;2016-09-12 16:40:13 +0200;BLU Studio One Plus;TRUE;2016-09-12 16:39:03 +0200;;TRUE
9877;Copy of P9 lite;2016-09-12 16:37:22 +0200;2016-09-12 16:37:22 +0200;Huawei Copy of P9 lite;FALSE;2016-09-12 16:37:22 +0200;;TRUE
9876;P9 lite;2016-09-12 10:56:45 +0200;2016-09-12 10:57:18 +0200;Huawei P9 lite;TRUE;2016-09-12 10:56:45 +0200;;TRUE
9874;Converse 1300;2016-09-12 08:39:26 +0200;2016-09-12 08:43:46 +0200;BT / British Telecom Converse 1300;TRUE;2016-09-12 08:39:26 +0200;A - 6;TRUE
9873;KX-TG6500;2016-09-09 10:54:07 +0200;2016-09-09 10:54:44 +0200;Panasonic KX-TG6500;TRUE;2016-09-09 10:54:07 +0200;A - 3.5;TRUE
9872;SoundStation 2W ;2016-09-08 10:00:06 +0200;2016-09-08 10:43:22 +0200;Polycom SoundStation 2W ;TRUE;2016-09-08 10:00:06 +0200;A - Mic.4;TRUE
9871;SMT-i6021;2016-09-07 17:30:47 +0200;2016-10-25 14:14:49 +0200;Samsung SMT-i6021;TRUE;;A - 3.5 ;TRUE
9870;D65;2016-09-05 13:04:04 +0200;2016-09-05 14:02:12 +0200;Digium D65;TRUE;2016-09-05 13:04:04 +0200;A - 4.5;TRUE
9869;D62;2016-09-05 13:03:29 +0200;2016-09-05 13:03:48 +0200;Digium D62;TRUE;2016-09-05 13:03:29 +0200;A - 4.5;TRUE
9868;D60;2016-09-05 13:02:11 +0200;2016-09-05 13:02:32 +0200;Digium D60;TRUE;2016-09-05 13:02:11 +0200;A - 4.5;TRUE
9867;KX-T7703;2016-09-02 12:20:59 +0200;2016-09-02 12:21:11 +0200;Panasonic KX-T7703;TRUE;2016-09-02 12:20:59 +0200;;TRUE
9866;LIP-9020;2016-08-31 14:10:54 +0200;2016-08-31 14:11:19 +0200;LG Ericsson ( Goldstar ) LIP-9020;TRUE;2016-08-31 14:10:54 +0200;A - 7;TRUE
9865;450HD;2016-08-31 13:26:42 +0200;2016-08-31 13:28:15 +0200;AudioCodes 450HD;TRUE;2016-08-31 13:26:42 +0200;A - 3.5;TRUE
9864;405HD IP;2016-08-31 13:08:01 +0200;2016-08-31 13:09:44 +0200;AudioCodes 405HD IP;TRUE;2016-08-31 13:08:01 +0200;A - 3.5;TRUE
9863;XDECT8055+1;2016-08-31 08:41:23 +0200;2016-08-31 08:41:47 +0200;Uniden XDECT8055+1;TRUE;2016-08-31 08:41:23 +0200;;TRUE
9862;GT-1850;2016-08-30 15:20:33 +0200;2016-08-30 15:22:04 +0200;Samsung GT-1850;TRUE;2016-08-30 15:20:33 +0200;;TRUE
9861;T1000S;2016-08-30 13:23:15 +0200;2016-08-30 13:23:36 +0200;Telstra T1000S;TRUE;2016-08-30 13:23:15 +0200;;TRUE
9860;T1000C;2016-08-30 13:22:18 +0200;2016-08-30 13:22:43 +0200;Telstra T1000C;TRUE;2016-08-30 13:22:18 +0200;;TRUE
9859;D 305;2016-08-30 12:00:58 +0200;2016-08-30 12:01:11 +0200;snom technology AG D 305;TRUE;;;TRUE
9858;7311;2016-08-29 14:34:19 +0200;2016-08-29 14:34:19 +0200;Avaya (Lucent) 7311;TRUE;;;TRUE
9857;FortiFone-670i;2016-08-26 10:07:30 +0200;2016-08-26 10:08:10 +0200;Fortinet FortiFone-670i;TRUE;2016-08-26 10:07:29 +0200;A - 3.5;TRUE
9856;GXP1630;2016-08-26 09:46:15 +0200;2017-06-09 12:21:01 +0200;Grandstream Networks GXP1630;TRUE;2016-08-26 09:46:15 +0200;A - 3.5;TRUE
9855;8018;2016-08-24 14:34:45 +0200;2016-08-24 14:34:45 +0200;Alcatel-Lucent 8018;TRUE;;;TRUE
9854;CM18445;2016-08-19 15:09:14 +0200;2016-08-19 15:55:57 +0200;Vtech CM18445;TRUE;2016-08-19 15:09:14 +0200;;TRUE
9853;Diverse 6350;2016-08-19 09:59:05 +0200;2016-08-19 10:05:04 +0200;BT / British Telecom Diverse 6350;TRUE;2016-08-19 09:59:05 +0200;;TRUE
9852;KX-TPA60;2016-08-18 16:55:22 +0200;2016-08-18 16:56:23 +0200;Panasonic KX-TPA60;TRUE;2016-08-18 16:55:22 +0200;;TRUE
9851;KX-TGP600;2016-08-18 16:50:04 +0200;2016-08-18 16:55:05 +0200;Panasonic KX-TGP600;TRUE;2016-08-18 16:50:04 +0200;;TRUE
9850;KX-TGL463S;2016-08-18 13:51:44 +0200;2016-08-18 13:51:44 +0200;3-COM KX-TGL463S;TRUE;;;TRUE
9849;6873i ;2016-08-18 08:59:10 +0200;2016-08-18 12:10:39 +0200;Mitel (Aastra, Ascom, Ericsson, DeTeWe, Inter-Tel) 6873i ;TRUE;2016-08-18 08:59:10 +0200;;TRUE
9848;2120;2016-08-12 15:14:23 +0200;2016-08-12 15:19:36 +0200;Starleaf 2120;TRUE;2016-08-12 15:14:23 +0200;;TRUE
9847;2105;2016-08-12 15:14:07 +0200;2016-08-12 15:14:07 +0200;Starleaf 2105;TRUE;;;TRUE
9846;CL2909;2016-08-11 15:56:47 +0200;2017-03-24 15:34:28 +0100;AT&T CL2909;TRUE;2016-08-11 15:56:47 +0200;A - 3.5;TRUE
9845;IP 1120e;2016-08-11 15:26:48 +0200;2016-08-11 15:27:56 +0200;Avaya (Lucent) IP 1120e;TRUE;2016-08-11 15:26:48 +0200;A - 3.5;TRUE
9844;D41;2016-08-11 12:35:08 +0200;2016-08-11 12:38:20 +0200;Mitel (Aastra, Ascom, Ericsson, DeTeWe, Inter-Tel) D41;TRUE;2016-08-11 12:35:08 +0200;;TRUE
9843;DT820;2016-08-09 22:13:45 +0200;2016-08-09 22:14:01 +0200;NEC Enterprise (incl. Philips, Nitsuko, Infrontia) DT820;TRUE;2016-08-09 22:13:45 +0200;A - 3.5;TRUE
9842;Xperia C / C2305;2016-08-09 14:59:01 +0200;2016-08-09 15:00:14 +0200;Sony Xperia C / C2305;TRUE;2016-08-09 14:59:01 +0200;;TRUE
9841;C-01;2016-08-08 13:20:47 +0200;2016-08-08 13:21:47 +0200;Fanvil C-01;TRUE;2016-08-08 13:20:47 +0200;A - 3.5;TRUE
9840;GXP2135;2016-08-08 13:10:07 +0200;2017-06-09 12:23:41 +0200;Grandstream Networks GXP2135;TRUE;2016-08-08 13:10:07 +0200;A - 3.5;TRUE
9839;Phab Plus;2016-08-08 12:39:14 +0200;2016-08-08 12:39:50 +0200;Lenovo Lephone Phab Plus;TRUE;2016-08-08 12:39:14 +0200;;TRUE
9838;Passport;2016-08-08 12:01:29 +0200;2016-08-08 12:01:58 +0200;Blackberry Passport;TRUE;2016-08-08 12:01:29 +0200;;TRUE
9837;SIP-T46P;2016-08-02 20:57:58 +0200;2016-08-02 20:57:58 +0200;Yealink SIP-T46P;TRUE;;A - 3.5 ;TRUE
9836;SIP-T42P;2016-08-02 20:55:04 +0200;2016-08-02 20:55:04 +0200;Yealink SIP-T42P;TRUE;;A - 3.5 ;TRUE
9835;SIP T29P;2016-08-02 20:52:19 +0200;2016-08-02 20:52:19 +0200;Yealink SIP T29P;TRUE;;A - 3.5 ;TRUE
9834;KX-T2371MX;2016-08-02 07:26:25 +0200;2016-08-02 07:27:57 +0200;Panasonic KX-T2371MX;TRUE;2016-08-02 07:26:25 +0200;A - 3.5;TRUE
9833;D160 Handset;2016-08-01 16:38:14 +0200;2016-08-01 16:38:57 +0200;Avaya (Lucent) D160 Handset;TRUE;2016-08-01 16:38:14 +0200;;TRUE
9832;GXP 1625;2016-07-28 17:08:35 +0200;2017-06-09 12:26:50 +0200;Grandstream Networks GXP 1625;TRUE;;A - 3.5 ;TRUE
9831;OpenScape S5;2016-07-21 15:23:22 +0200;2017-03-09 09:06:15 +0100;Unify  OpenScape S5;TRUE;2016-07-21 15:23:22 +0200;A - 7;TRUE
9830;Pro Maxwell 3;2016-07-21 09:45:19 +0200;2016-11-24 16:30:12 +0100;Gigaset Pro Maxwell 3;TRUE;;;TRUE
9829;SPARSH VP 110;2016-07-21 09:31:03 +0200;2016-07-21 09:31:03 +0200;Matrix SPARSH VP 110;TRUE;;;TRUE
9828;C58P;2016-07-20 16:21:30 +0200;2016-07-20 16:21:56 +0200;Fanvil C58P;TRUE;;A - 3.5 ;TRUE
9827;C58;2016-07-20 16:19:20 +0200;2016-07-20 16:22:18 +0200;Fanvil C58;TRUE;;A - 3.5 ;TRUE
9826;S500;2016-07-20 12:51:19 +0200;2016-07-20 12:51:19 +0200;Sangoma S500;TRUE;;;TRUE
9825;CS385;2016-07-20 10:01:57 +0200;2016-07-20 10:02:19 +0200;Gigaset CS385;TRUE;2016-07-20 10:01:57 +0200;;TRUE
9823;Dialog 4422 IP Office;2016-07-19 13:12:21 +0200;2016-07-19 13:21:16 +0200;Mitel (Aastra, Ascom, Ericsson, DeTeWe, Inter-Tel) Dialog 4422 IP Office;TRUE;2016-07-19 13:12:21 +0200;A - 3.5;TRUE
9822;VVX 411;2016-07-19 09:26:51 +0200;2016-07-19 09:28:38 +0200;Polycom VVX 411;TRUE;2016-07-19 09:26:51 +0200;A - 3.5;TRUE
9821;Galaxy S7;2016-07-18 16:15:28 +0200;2016-07-18 16:15:45 +0200;Samsung Galaxy S7;TRUE;2016-07-18 16:15:28 +0200;;TRUE
9820;DIALOGUE RC 200;2016-07-18 16:08:07 +0200;2016-07-18 16:08:07 +0200;Ameriphone DIALOGUE RC 200;TRUE;;;TRUE
9819;Moto G3;2016-07-13 10:06:48 +0200;2016-07-13 10:07:11 +0200;Motorola Moto G3;TRUE;2016-07-13 10:06:48 +0200;;TRUE
9818;Wildix Collaboration WebRTC Phone for Windows;2016-07-12 14:38:18 +0200;2016-07-12 14:38:51 +0200;Wildix Wildix Collaboration WebRTC Phone for Windows;TRUE;2016-07-12 14:38:18 +0200;;TRUE
9817;Wildix Collaboration WebRTC Phone for OSX;2016-07-12 14:36:26 +0200;2016-07-12 14:37:16 +0200;Wildix Wildix Collaboration WebRTC Phone for OSX;TRUE;2016-07-12 14:36:26 +0200;;TRUE
9816;Octophon Open 140;2016-07-07 12:45:56 +0200;2016-07-07 12:48:01 +0200;Telekom Octophon Open 140;TRUE;2016-07-07 12:45:56 +0200;;TRUE
9815;4120;2016-07-05 16:55:29 +0200;2016-07-05 17:00:43 +0200;Mitel (Aastra, Ascom, Ericsson, DeTeWe, Inter-Tel) 4120;TRUE;2016-07-05 16:55:29 +0200;;TRUE
9814;4110;2016-07-05 16:46:10 +0200;2016-07-05 17:01:52 +0200;Mitel (Aastra, Ascom, Ericsson, DeTeWe, Inter-Tel) 4110;TRUE;2016-07-05 16:46:10 +0200;;TRUE
9813;R650H PRO;2016-07-04 12:03:43 +0200;2016-07-05 16:50:50 +0200;Gigaset R650H PRO;TRUE;2016-07-04 12:03:43 +0200;;TRUE
9812;S650H PRO;2016-07-04 12:02:29 +0200;2016-07-04 12:03:30 +0200;Gigaset S650H PRO;TRUE;2016-07-04 12:02:29 +0200;;TRUE
9811;SL750H PRO;2016-07-04 11:50:16 +0200;2016-07-04 11:56:26 +0200;Gigaset SL750H PRO;TRUE;2016-07-04 11:50:16 +0200;;TRUE
9810;Highway Star;2016-07-04 09:53:28 +0200;2016-07-04 09:54:13 +0200;Wiko Highway Star;TRUE;2016-07-04 09:53:28 +0200;;TRUE
9809;M760;2016-06-30 14:51:22 +0200;2016-06-30 14:53:41 +0200;Mitel (Aastra, Ascom, Ericsson, DeTeWe, Inter-Tel) M760;TRUE;2016-06-30 14:51:22 +0200;A - 3.5;TRUE
9808;1872;2016-06-27 15:08:01 +0200;2016-06-27 15:08:01 +0200;AT&T 1872;TRUE;;;TRUE
9807;FortVoice Fone-470i;2016-06-27 14:19:46 +0200;2016-06-27 15:05:55 +0200;Fortinet FortVoice Fone-470i;TRUE;2016-06-27 14:19:46 +0200;A - 3.5;TRUE
9806;Fone-370i;2016-06-27 14:18:39 +0200;2016-06-27 14:19:36 +0200;Fortinet Fone-370i;TRUE;2016-06-27 14:18:39 +0200;A - 3.5;TRUE
9805;KX-TS840;2016-06-27 14:00:52 +0200;2017-01-10 14:23:05 +0100;Panasonic KX-TS840;TRUE;2016-06-27 14:00:52 +0200;;TRUE
9804;9608G;2016-06-20 19:54:20 +0200;2016-06-20 19:54:20 +0200;Avaya (Lucent) 9608G;TRUE;;Wireless setting: A - 4 ;TRUE
9803;SIP-T40P;2016-06-17 16:55:09 +0200;2016-06-17 16:55:09 +0200;Yealink SIP-T40P;TRUE;;Wireless setting: A - 3.5 ;TRUE
9802;Copy of FC4;2016-06-15 14:12:43 +0200;2016-06-15 14:12:43 +0200;Funkwerk Copy of FC4;FALSE;2016-06-15 14:12:43 +0200;;TRUE
9801;KX-TGH220E;2016-06-13 16:41:13 +0200;2016-06-13 16:41:13 +0200;Panasonic KX-TGH220E;TRUE;;;TRUE
9800;Gxp 2170;2016-06-07 17:52:21 +0200;2017-06-09 12:29:28 +0200;Grandstream Networks Gxp 2170;TRUE;2016-06-07 17:52:21 +0200;A - 3.5;TRUE
9799;VIP-2020PT;2016-06-06 12:54:57 +0200;2016-06-07 13:11:59 +0200;Planet VIP-2020PT;TRUE;;A - 3.5;TRUE
9798;IQ750;2016-06-02 21:21:37 +0200;2016-06-02 21:21:37 +0200;Interquartz (UK) IQ750;TRUE;;Wireless setting: C - 3.5 ;TRUE
9797;Gigaset SL2;2016-06-02 20:38:59 +0200;2016-06-02 20:38:59 +0200;Siemens Gigaset SL2;TRUE;;;TRUE
9796;KX-TCD 545GM;2016-06-02 20:25:38 +0200;2016-06-02 20:30:27 +0200;Panasonic KX-TCD 545GM;TRUE;2016-06-02 20:25:38 +0200;;TRUE
9795;HD2;2016-06-02 20:01:32 +0200;2016-06-02 20:01:32 +0200;Ooma HD2;TRUE;;;TRUE
9794; HCD 9888 TSD;2016-06-02 10:33:35 +0200;2016-06-02 10:33:58 +0200;Bittel  HCD 9888 TSD;TRUE;;;TRUE
9793;IP112;2016-06-02 09:57:46 +0200;2016-06-02 10:02:42 +0200;Innovaphone IP112;TRUE;2016-06-02 09:57:46 +0200;;TRUE
9792;H175;2016-06-01 15:19:48 +0200;2016-06-01 15:19:48 +0200;Avaya (Lucent) H175;TRUE;;;TRUE
9791;WP410;2016-05-31 15:33:23 +0200;2016-05-31 15:33:23 +0200;Wildix WP410;TRUE;;;TRUE
9790;WP490G;2016-05-31 15:31:34 +0200;2016-05-31 15:31:53 +0200;Wildix WP490G;TRUE;2016-05-31 15:31:34 +0200;;TRUE
9789;WP480G;2016-05-31 15:29:35 +0200;2016-05-31 15:29:35 +0200;Wildix WP480G;TRUE;;;TRUE
9788;W-AIR70;2016-05-31 15:26:14 +0200;2016-05-31 15:27:06 +0200;Wildix W-AIR70;TRUE;2016-05-31 15:26:14 +0200;;TRUE
9787;W-AIR100;2016-05-31 15:25:48 +0200;2016-05-31 15:26:04 +0200;Wildix W-AIR100;TRUE;2016-05-31 15:25:48 +0200;;TRUE
9786;W-AIR150;2016-05-31 15:23:57 +0200;2016-05-31 15:25:13 +0200;Wildix W-AIR150;TRUE;2016-05-31 15:23:57 +0200;;TRUE
9785;WP600ACG;2016-05-31 15:22:50 +0200;2016-05-31 15:23:15 +0200;Wildix WP600ACG;TRUE;2016-05-31 15:22:50 +0200;;TRUE
9784;CP600;2016-05-31 14:52:40 +0200;2017-03-09 09:06:09 +0100;Unify  CP600;TRUE;2016-05-31 14:52:40 +0200;;TRUE
9783;CP400;2016-05-31 14:51:58 +0200;2017-03-09 09:06:09 +0100;Unify  CP400;TRUE;2016-05-31 14:51:58 +0200;;TRUE
9782;CP200;2016-05-31 14:50:59 +0200;2017-03-09 09:06:09 +0100;Unify  CP200;TRUE;;;TRUE
9781;OpenStage wl3 ;2016-05-26 13:36:28 +0200;2017-03-09 09:06:15 +0100;Unify  OpenStage wl3 ;TRUE;2016-05-26 13:36:28 +0200;;TRUE
9780;Forum 5020;2016-05-23 15:08:10 +0200;2016-05-23 15:43:52 +0200;Proximus Forum 5020;TRUE;;Wireless setting: A - 3.5 ;TRUE
9779;25214;2016-05-18 14:44:37 +0200;2016-05-18 14:45:02 +0200;RCA 25214;TRUE;2016-05-18 14:44:37 +0200;;TRUE
9778;MiVoice 8528;2016-05-18 13:57:09 +0200;2016-05-18 13:57:09 +0200;Mitel (Aastra, Ascom, Ericsson, DeTeWe, Inter-Tel) MiVoice 8528;TRUE;;;TRUE
9777;DT410;2016-05-17 15:54:21 +0200;2016-05-17 15:55:09 +0200;NEC America DT410;TRUE;2016-05-17 15:54:21 +0200;A - 3.5;TRUE
9776;X;2016-05-12 13:47:49 +0200;2016-05-12 13:47:59 +0200;OnePlus X;TRUE;2016-05-12 13:47:49 +0200;;TRUE
9775;Decor 2500;2016-05-11 11:41:03 +0200;2016-05-11 11:41:53 +0200;BT / British Telecom Decor 2500;TRUE;2016-05-11 11:41:03 +0200;A - 3.5;TRUE
9774;Honor 7 ;2016-05-09 14:05:21 +0200;2016-05-09 14:05:58 +0200;Huawei Honor 7 ;TRUE;2016-05-09 14:05:21 +0200;;TRUE
9773;KX-T7716;2016-05-04 11:15:21 +0200;2016-05-04 11:16:18 +0200;Panasonic KX-T7716;TRUE;2016-05-04 11:15:21 +0200;;TRUE
9772;Z70;2016-05-02 11:38:31 +0200;2016-05-02 11:38:31 +0200;Cisco Z70;TRUE;;;TRUE
9771;LIP-9070;2016-05-02 08:43:28 +0200;2016-05-02 08:44:32 +0200;LG Ericsson ( Goldstar ) LIP-9070;TRUE;2016-05-02 08:43:28 +0200;A - 7;TRUE
9770;E129 SIP;2016-04-28 16:46:56 +0200;2016-04-28 16:47:14 +0200;Avaya (Lucent) E129 SIP;TRUE;;;TRUE
9769;UC842;2016-04-28 16:30:03 +0200;2016-04-28 16:30:59 +0200;Tiptel UC842;TRUE;2016-04-28 16:30:03 +0200;A - 3.5;TRUE
9768;ST45;2016-04-27 11:52:56 +0200;2016-04-27 11:53:20 +0200;Agfeo ST45;TRUE;2016-04-27 11:52:56 +0200;A - 3.5;TRUE
9767;Y536;2016-04-26 16:26:05 +0200;2016-04-26 16:26:58 +0200;Huawei Y536;TRUE;2016-04-26 16:26:05 +0200;;TRUE
9766;DECT 1588-2;2016-04-25 08:57:07 +0200;2016-04-25 08:57:07 +0200;Uniden DECT 1588-2;TRUE;;;TRUE
9765;Lumia 550;2016-04-21 13:07:02 +0200;2016-04-21 13:07:24 +0200;Microsoft Lumia 550;TRUE;2016-04-21 13:07:02 +0200;;TRUE
9764;SMT-i6010;2016-04-20 15:43:17 +0200;2016-12-05 10:37:32 +0100;Samsung SMT-i6010;TRUE;2016-04-20 15:43:17 +0200;USB compatible from firmware 11.40;TRUE
9763;OpenScape DECT SL5;2016-04-15 09:04:39 +0200;2017-03-09 09:06:09 +0100;Unify  OpenScape DECT SL5;TRUE;2016-04-15 09:04:39 +0200;;TRUE
9762;C620A;2016-04-14 22:56:35 +0200;2016-09-06 11:19:00 +0200;Gigaset C620A;TRUE;2016-04-14 22:56:35 +0200;A - 4;TRUE
9761;SX 100 ISDN;2016-04-14 15:22:14 +0200;2016-04-14 15:22:14 +0200;Gigaset SX 100 ISDN;TRUE;;;TRUE
9760;3502 IP;2016-04-14 10:31:33 +0200;2016-04-14 10:31:52 +0200;HP 3502 IP;TRUE;;;TRUE
9759;7742;2016-04-13 16:30:31 +0200;2016-04-13 16:30:46 +0200;Spectralink 7742;TRUE;2016-04-13 16:30:31 +0200;;TRUE
9758;7642;2016-04-13 16:30:06 +0200;2016-04-13 16:30:21 +0200;Spectralink 7642;TRUE;2016-04-13 16:30:06 +0200;;TRUE
9757;7532;2016-04-13 16:29:57 +0200;2016-04-13 16:29:57 +0200;Spectralink 7532;TRUE;;;TRUE
9756;2;2016-04-05 12:08:34 +0200;2016-04-05 12:10:20 +0200;Fairphone 2;TRUE;2016-04-05 12:08:34 +0200;;TRUE
9755;Fritz Fon MT-F;2016-04-04 08:46:47 +0200;2016-04-04 08:47:40 +0200;AVM Fritz Fon MT-F;TRUE;2016-04-04 08:46:47 +0200;;TRUE
9754;N3;2016-04-04 08:39:23 +0200;2016-04-04 08:39:41 +0200;KingZone N3;TRUE;2016-04-04 08:39:23 +0200;;TRUE
9753;R7;2016-03-30 10:32:10 +0200;2016-03-30 10:32:28 +0200;Oppo R7;TRUE;2016-03-30 10:32:10 +0200;;TRUE
9752;Xcover 550;2016-03-22 08:01:03 +0100;2016-03-22 08:01:48 +0100;Samsung Xcover 550;TRUE;2016-03-22 08:01:03 +0100;;TRUE
9751;Xperia Z5;2016-03-17 09:01:15 +0100;2016-03-17 09:01:42 +0100;Sony Ericsson Xperia Z5;TRUE;2016-03-17 09:01:15 +0100;;TRUE
9750;Classic 189n;2016-03-16 11:04:08 +0100;2016-03-16 11:04:08 +0100;Vodafone Classic 189n;TRUE;;;TRUE
9749;K4 NOTE;2016-03-11 13:58:51 +0100;2016-03-11 13:59:37 +0100;Lenovo Lephone K4 NOTE;TRUE;2016-03-11 13:58:51 +0100;;TRUE
9748;KX-TG9581;2016-03-11 10:31:15 +0100;2016-03-11 10:32:05 +0100;Panasonic KX-TG9581;TRUE;2016-03-11 10:31:15 +0100;A - 3.5;TRUE
9747;HD Davos;2016-03-10 08:51:29 +0100;2016-03-10 08:52:32 +0100;Swisscom HD Davos;TRUE;2016-03-10 08:51:29 +0100;;TRUE
9746;HD Sarnen;2016-03-10 08:48:39 +0100;2016-03-10 08:49:43 +0100;Swisscom HD Sarnen;TRUE;2016-03-10 08:48:39 +0100;;TRUE
9745;8440;2016-03-09 13:12:10 +0100;2016-03-09 13:12:38 +0100;Spectralink 8440;TRUE;2016-03-09 13:12:10 +0100;A - 3.5;TRUE
9744;F617  ;2016-03-09 12:37:03 +0100;2016-03-09 12:37:34 +0100;Huawei F617  ;TRUE;2016-03-09 12:37:03 +0100;;TRUE
9743;F662  ;2016-03-08 08:59:43 +0100;2016-03-08 09:00:23 +0100;Huawei F662  ;TRUE;2016-03-08 08:59:43 +0100;;TRUE
9742;Sinus PA 206;2016-03-08 08:06:39 +0100;2016-03-08 08:07:44 +0100;Telekom Sinus PA 206;TRUE;2016-03-08 08:06:39 +0100;;TRUE
9741;EE900;2016-03-04 14:50:08 +0100;2016-03-04 14:50:08 +0100;Commend EE900;TRUE;;;TRUE
9740;G8;2016-03-03 12:10:16 +0100;2016-03-03 12:10:38 +0100;Huawei G8;TRUE;2016-03-03 12:10:16 +0100;;TRUE
9739;Fritz Fon C5;2016-03-03 08:14:38 +0100;2017-05-10 09:03:54 +0200;AVM Fritz Fon C5;TRUE;2016-03-03 08:14:38 +0100;;TRUE
9738;SIP-T49G;2016-03-01 08:55:06 +0100;2016-03-01 09:05:14 +0100;Yealink SIP-T49G;TRUE;2016-03-01 08:55:06 +0100;A - 3.5;TRUE
9737;Canvas Juice 2 AQ5001;2016-02-29 16:11:13 +0100;2016-02-29 16:12:06 +0100;Micromax Canvas Juice 2 AQ5001;TRUE;2016-02-29 16:11:13 +0100;;TRUE
9736;DBS 576;2016-02-29 10:18:48 +0100;2016-02-29 10:18:48 +0100;Panasonic DBS 576;TRUE;;;TRUE
